file_name	sample_start	sample_end	timestamp_start	timestamp_end	scream_type	video_id	audio
5SgN5lvWZwQ.wav	4958808	5070273	112.44	114.97	midfry	5SgN5lvWZwQ	"[ 0.00881985 -0.0782342  -0.06056398 ...  0.59675893  0.58226264
  0.57963805]"
5SgN5lvWZwQ.wav	5128734	5269384	116.3	119.49	midfry	5SgN5lvWZwQ	"[-0.06407361 -0.07634205 -0.03555406 ...  0.14290292  0.13092441
  0.15497299]"
5SgN5lvWZwQ.wav	5719881	5743872	129.7	130.25	midfry	5SgN5lvWZwQ	"[-0.25292215 -0.29247414 -0.28151799 ...  0.49209571  0.37554552
  0.2224189 ]"
5SgN5lvWZwQ.wav	5760000	5875200	130.61	133.22	midfry	5SgN5lvWZwQ	"[ 0.0275277   0.19394513  0.2167272  ... -0.42677084 -0.383755
 -0.29906613]"
5SgN5lvWZwQ.wav	5884416	6459632	133.43	146.48	midfry	5SgN5lvWZwQ	[0.60457167 0.56242561 0.56866665 ... 0.6854152  0.76189459 0.80642109]
5SgN5lvWZwQ.wav	7548678	7734528	171.17	175.39	midfry	5SgN5lvWZwQ	"[-0.19191565 -0.13559374 -0.02075259 ... -0.95088046 -0.85782952
 -0.7780694 ]"
5SgN5lvWZwQ.wav	7744512	7906628	175.61	179.29	midfry	5SgN5lvWZwQ	[0.37520981 0.30495621 0.33144627 ... 0.49594104 0.45530564 0.4828486 ]
5SgN5lvWZwQ.wav	7924992	8281690	179.71	187.79	midfry	5SgN5lvWZwQ	[0.48731956 0.53297525 0.5762505  ... 0.60373241 0.73314615 0.8636433 ]
5SgN5lvWZwQ.wav	8288037	8475648	187.94	192.19	midfry	5SgN5lvWZwQ	"[ 0.95754875  0.97444075  0.95246742 ... -0.34472182 -0.61262856
 -0.72190008]"
5SgN5lvWZwQ.wav	8649984	9003781	196.14	204.17	midfry	5SgN5lvWZwQ	"[-0.43983276 -0.50752281 -0.36828211 ...  0.53331095  0.42200995
  0.11722159]"
5SgN5lvWZwQ.wav	9399404	10125716	213.14	229.61	midfry	5SgN5lvWZwQ	"[ 0.33838923  0.18216498 -0.02095096 ...  0.02224799 -0.13196203
  0.33121738]"
IO-JbFtgeX4.wav	1142784	1585152	25.91	35.94	midfry	IO-JbFtgeX4	"[ 0.28131962  0.26633503  0.24701682 ...  0.0175634  -0.05792413
  0.04388562]"
IO-JbFtgeX4.wav	1810944	2803200	41.06	63.56	midfry	IO-JbFtgeX4	"[ 0.1915952   0.23094882  0.20757164 ... -0.00103763  0.01678518
 -0.04348888]"
IO-JbFtgeX4.wav	2841600	3063040	64.44	69.46	midfry	IO-JbFtgeX4	"[-0.08000427 -0.05438398 -0.07026887 ... -0.08465835 -0.01135289
  0.08952605]"
IO-JbFtgeX4.wav	3070720	3620235	69.63	82.09	clean	IO-JbFtgeX4	"[-0.01820429  0.06367687  0.15674306 ... -0.43264565 -0.53970458
 -0.58670309]"
IO-JbFtgeX4.wav	3628800	3932312	82.29	89.17	layered	IO-JbFtgeX4	"[-0.45344552 -0.47739835 -0.49617676 ... -0.01687446 -0.01598391
 -0.0285745 ]"
IO-JbFtgeX4.wav	3939712	4331376	89.34	98.22	clean	IO-JbFtgeX4	"[ 0.02229377 -0.07383953 -0.16539506 ... -0.24913785 -0.27622303
 -0.30674154]"
IO-JbFtgeX4.wav	4396951	5122178	99.7	116.15	midfry	IO-JbFtgeX4	"[ 0.16757714 -0.0073397  -0.01919614 ... -0.44956816 -0.31348613
 -0.15967284]"
IO-JbFtgeX4.wav	5148060	5271406	116.74	119.53	midfry	IO-JbFtgeX4	"[-0.13989685 -0.16895047 -0.17218543 ...  0.05967895 -0.23529771
 -0.3923307 ]"
IO-JbFtgeX4.wav	5315062	5562167	120.52	126.13	midfry	IO-JbFtgeX4	[0.3955504  0.35442671 0.33126316 ... 0.46044801 0.3542436  0.09962767]
IO-JbFtgeX4.wav	5592495	5761405	126.81	130.64	midfry	IO-JbFtgeX4	"[-0.05128005 -0.17109443 -0.05417653 ... -0.23016071 -0.13882833
 -0.1221191 ]"
IO-JbFtgeX4.wav	5862528	5984464	132.94	135.7	midfry	IO-JbFtgeX4	[0.60588853 0.6265354  0.62124252 ... 0.10423739 0.40519104 0.40769088]
IO-JbFtgeX4.wav	6165374	6722688	139.8	152.44	midfry	IO-JbFtgeX4	"[-0.08139286 -0.07904294 -0.06260872 ... -0.42454299 -0.42121647
 -0.30820643]"
IO-JbFtgeX4.wav	6725120	7044491	152.5	159.74	clean	IO-JbFtgeX4	"[ 0.5148483   0.40479797  0.27924909 ... -0.16026377 -0.12189226
 -0.09681614]"
IO-JbFtgeX4.wav	7053847	7493631	159.95	169.92	clean	IO-JbFtgeX4	"[-0.42756432 -0.45611438 -0.4798883  ...  0.02624592  0.04333628
  0.08896146]"
IO-JbFtgeX4.wav	7554792	7643916	171.31	173.33	midfry	IO-JbFtgeX4	"[-0.06608067 -0.08021632 -0.100586   ...  0.14469173  0.17517611
  0.16389253]"
IO-JbFtgeX4.wav	7713734	8011162	174.91	181.66	midfry	IO-JbFtgeX4	"[ 0.16283151  0.22890408  0.32273324 ... -0.140965   -0.15091403
 -0.14914396]"
IO-JbFtgeX4.wav	8025618	8624755	181.99	195.57	midfry	IO-JbFtgeX4	[0.32523385 0.28361728 0.25697644 ... 0.00841701 0.01371082 0.01313303]
IO-JbFtgeX4.wav	9273780	9539134	210.29	216.31	clean	IO-JbFtgeX4	"[-0.19221755 -0.25639708 -0.28946608 ... -0.16137991 -0.11155167
 -0.03335795]"
IO-JbFtgeX4.wav	9568417	9729224	216.97	220.62	clean	IO-JbFtgeX4	"[ 0.06410352  0.0406879   0.01764574 ... -0.26315495 -0.15931583
 -0.07543788]"
IO-JbFtgeX4.wav	9738938	9841217	220.84	223.16	clean	IO-JbFtgeX4	"[-0.52983403 -0.54828298 -0.3860169  ...  0.1140272   0.1335344
  0.15200099]"
IO-JbFtgeX4.wav	9856515	10478438	223.5	237.61	clean	IO-JbFtgeX4	"[6.33482031e-02 3.17604926e-02 1.72782106e-04 ... 3.43255215e-01
 1.72593616e-01 1.46566348e-01]"
IO-JbFtgeX4.wav	10480960	10664778	237.66	241.83	layered	IO-JbFtgeX4	"[ 0.2756839  -0.2042103  -0.36488752 ...  0.2222171   0.14093279
  0.07674801]"
IO-JbFtgeX4.wav	10830380	10976104	245.59	248.89	midfry	IO-JbFtgeX4	"[-0.04612253 -0.01360083 -0.02447224 ...  0.6791161   0.66201483
  0.75288748]"
IO-JbFtgeX4.wav	10986240	11169830	249.12	253.28	midfry	IO-JbFtgeX4	[0.03163792 0.08739841 0.08612799 ... 0.29332803 0.22905729 0.21404191]
IO-JbFtgeX4.wav	11307535	11790513	256.41	267.36	midfry	IO-JbFtgeX4	"[ 0.05513169 -0.00570696 -0.02783288 ...  0.08594012  0.07882931
  0.08185064]"
Czx-OIyrQwQ.wav	2172062	2470672	49.25	56.02	midfry	Czx-OIyrQwQ	"[-0.14064455 -0.13501389 -0.127369   ... -0.03125095 -0.07223731
 -0.09859004]"
Czx-OIyrQwQ.wav	2532084	2875249	57.42	65.2	midfry	Czx-OIyrQwQ	"[-0.15926059 -0.18828224 -0.21457629 ... -0.03700182 -0.09892611
 -0.15336897]"
Czx-OIyrQwQ.wav	2894030	3201069	65.62	72.59	midfry	Czx-OIyrQwQ	"[-0.39780877 -0.44329661 -0.46989349 ...  0.69164098  0.67491684
  0.65947447]"
Czx-OIyrQwQ.wav	3255381	3386572	73.82	76.79	midfry	Czx-OIyrQwQ	"[-0.42969748 -0.35952895 -0.3013731  ...  0.57443287  0.55269339
  0.5628616 ]"
Czx-OIyrQwQ.wav	3397469	3441489	77.04	78.04	midfry	Czx-OIyrQwQ	"[-0.06418233 -0.07382647 -0.10667733 ... -0.09509796 -0.10066373
 -0.10635746]"
Czx-OIyrQwQ.wav	3461057	3732825	78.48	84.64	midfry	Czx-OIyrQwQ	[0.16447951 0.16281625 0.13994263 ... 0.35723441 0.28849147 0.20696127]
Czx-OIyrQwQ.wav	5045723	5336239	114.42	121.0	midfry	Czx-OIyrQwQ	"[ 0.20113963  0.17177349  0.168072   ... -0.10293508 -0.1287994
 -0.15487874]"
Czx-OIyrQwQ.wav	5393134	5478935	122.29	124.24	midfry	Czx-OIyrQwQ	"[ 0.14506324  0.11055508  0.08725286 ... -0.07359081 -0.10025482
 -0.11819968]"
Czx-OIyrQwQ.wav	5526819	5722465	125.32	129.76	midfry	Czx-OIyrQwQ	"[ 0.07866802  0.0774017   0.07318065 ... -0.19756117 -0.21702494
 -0.22986008]"
Czx-OIyrQwQ.wav	5766834	6094562	130.77	138.2	midfry	Czx-OIyrQwQ	"[-0.29257742 -0.28154863 -0.24536377 ...  0.20769101  0.107849
  0.10485788]"
Czx-OIyrQwQ.wav	6136726	6443195	139.15	146.1	midfry	Czx-OIyrQwQ	[0.14166692 0.20113224 0.22898038 ... 0.28276925 0.27370525 0.13130589]
Czx-OIyrQwQ.wav	7011826	7810597	159.0	177.11	layered	Czx-OIyrQwQ	"[ 0.47395245  0.52688681  0.51617481 ... -0.16920988 -0.02684103
  0.09196753]"
Czx-OIyrQwQ.wav	8575816	9647616	194.46	218.77	layered	Czx-OIyrQwQ	"[-0.19301431 -0.20743431 -0.13248085 ...  0.18404187  0.05873287
 -0.0392468 ]"
k27N-jRofrM.wav	1142754	1222543	25.91	27.72	midfry	k27N-jRofrM	[0.10126623 0.15351857 0.15006963 ... 0.31874413 0.25902717 0.33244276]
k27N-jRofrM.wav	1459584	1644222	33.1	37.28	midfry	k27N-jRofrM	"[-0.10498403 -0.15057543 -0.00819209 ...  0.06240352  0.04536215
  0.03917223]"
k27N-jRofrM.wav	1681792	1804621	38.14	40.92	midfry	k27N-jRofrM	"[-0.08919034 -0.05566576 -0.06137272 ... -0.3525193  -0.31269265
 -0.26659444]"
k27N-jRofrM.wav	1852928	1928448	42.02	43.73	midfry	k27N-jRofrM	"[ 0.10433335 -0.02284248 -0.14079582 ...  0.09675991  0.06011421
  0.04904416]"
k27N-jRofrM.wav	1945152	2021017	44.11	45.83	midfry	k27N-jRofrM	"[ 0.06870123  0.0965773   0.16177084 ... -0.0469752  -0.06143862
 -0.05494862]"
k27N-jRofrM.wav	2066112	2221632	46.85	50.38	midfry	k27N-jRofrM	"[-0.30983211 -0.2921678  -0.2692349  ...  0.22080396  0.1955363
  0.15331091]"
k27N-jRofrM.wav	2514477	2625916	57.02	59.54	midfry	k27N-jRofrM	"[ 0.28578738  0.28378735  0.2696941  ... -0.39702941 -0.4097893
 -0.38972697]"
k27N-jRofrM.wav	2897159	3021747	65.7	68.52	midfry	k27N-jRofrM	"[-0.06743836 -0.03902323 -0.01254261 ... -0.13695394 -0.12644097
 -0.16674859]"
k27N-jRofrM.wav	3029599	3166787	68.7	71.81	midfry	k27N-jRofrM	"[-0.2407851  -0.25543621 -0.2710146  ... -0.0253458  -0.08133838
 -0.09163125]"
k27N-jRofrM.wav	3222524	3405672	73.07	77.23	midfry	k27N-jRofrM	"[-0.33842141 -0.30366403 -0.21723361 ...  0.14055748  0.10417953
 -0.00459933]"
k27N-jRofrM.wav	3529302	3675985	80.03	83.36	highfry	k27N-jRofrM	"[-0.06415082 -0.06522184 -0.0059221  ... -0.01244271 -0.00722937
  0.00691437]"
k27N-jRofrM.wav	3732668	3842240	84.64	87.13	midfry	k27N-jRofrM	[0.49093792 0.46760655 0.05174558 ... 0.00837815 0.07319613 0.06433612]
k27N-jRofrM.wav	3949480	4030226	89.56	91.39	highfry	k27N-jRofrM	"[-0.37643157 -0.25124592 -0.13622562 ... -0.08533285 -0.02359814
 -0.0323443 ]"
k27N-jRofrM.wav	4112497	4195219	93.25	95.13	midfry	k27N-jRofrM	"[-0.10183443 -0.10803078 -0.09354202 ... -0.0342253  -0.07027126
 -0.06245314]"
k27N-jRofrM.wav	4212480	4399055	95.52	99.75	midfry	k27N-jRofrM	"[-0.01361126 -0.0225837  -0.05545213 ... -0.51490829 -0.49081393
 -0.4643849 ]"
k27N-jRofrM.wav	4407456	5069604	99.94	114.96	midfry	k27N-jRofrM	"[-0.53271584 -0.52676473 -0.56807154 ... -0.4107181  -0.38845485
 -0.35003204]"
k27N-jRofrM.wav	5216388	5290378	118.29	119.96	highfry	k27N-jRofrM	"[-0.04935201  0.05130074 -0.13406635 ... -0.45923508 -0.49112773
 -0.59502836]"
k27N-jRofrM.wav	5396965	5510063	122.38	124.94	midfry	k27N-jRofrM	"[-0.07589545 -0.07701133 -0.07086614 ... -0.15498138 -0.16595156
 -0.17643453]"
k27N-jRofrM.wav	5597935	5734054	126.94	130.02	highfry	k27N-jRofrM	"[ 0.23631155  0.11844379 -0.01902449 ...  0.1847337   0.27422042
  0.32673236]"
k27N-jRofrM.wav	5777174	5863797	131.0	132.97	midfry	k27N-jRofrM	[0.14042052 0.08359176 0.12075916 ... 0.07904856 0.04809899 0.03040687]
k27N-jRofrM.wav	5870990	6651008	133.13	150.82	layered	k27N-jRofrM	"[-0.01335185 -0.00737022 -0.00709555 ... -0.01779229 -0.01313822
 -0.12820826]"
k27N-jRofrM.wav	6656500	7433600	150.94	168.56	midfry	k27N-jRofrM	"[-0.26753665 -0.16610117 -0.12664466 ...  0.18777923  0.20795271
  0.18856222]"
k27N-jRofrM.wav	7435520	7505205	168.61	170.19	highfry	k27N-jRofrM	"[ 0.25945113  0.26347518  0.22762874 ... -0.05499537 -0.07434474
 -0.09289238]"
k27N-jRofrM.wav	7806123	7983610	177.01	181.03	midfry	k27N-jRofrM	"[ 0.03129673  0.02076785  0.03941465 ... -0.17850276 -0.17194128
 -0.17545091]"
k27N-jRofrM.wav	8024320	8215328	181.96	186.29	midfry	k27N-jRofrM	"[ 0.03529466 -0.04327525 -0.10669271 ...  0.49110385  0.55259865
  0.57744072]"
k27N-jRofrM.wav	8486167	8593644	192.43	194.87	midfry	k27N-jRofrM	"[-0.15632301 -0.16907271 -0.28768819 ... -0.34301939 -0.40758792
 -0.35139024]"
k27N-jRofrM.wav	8888945	9079680	201.56	205.89	midfry	k27N-jRofrM	"[ 0.18221691  0.1930438   0.1856214  ... -0.2141455  -0.18399583
 -0.13832659]"
k27N-jRofrM.wav	9088000	9295360	206.08	210.78	highfry	k27N-jRofrM	"[ 0.14954215  0.1484228   0.13121279 ... -0.04071638 -0.05127248
 -0.07485658]"
k27N-jRofrM.wav	9297600	9332160	210.83	211.61	midfry	k27N-jRofrM	"[-0.43286752 -0.45221329 -0.34500742 ... -0.01868998 -0.11515341
 -0.17395581]"
k27N-jRofrM.wav	9334720	9416640	211.67	213.53	highfry	k27N-jRofrM	"[-0.01255713 -0.09290354 -0.24827199 ...  0.18587122  0.11365568
  0.02684628]"
k27N-jRofrM.wav	9490828	9602731	215.21	217.75	midfry	k27N-jRofrM	"[-0.58800198 -0.56045313 -0.46633948 ...  0.23671945  0.20538939
  0.19753372]"
k27N-jRofrM.wav	9687129	9752544	219.66	221.15	midfry	k27N-jRofrM	"[ 0.21200012  0.22169797  0.29253373 ... -0.01251037  0.00146006
 -0.04105063]"
k27N-jRofrM.wav	9753984	9826819	221.18	222.83	highfry	k27N-jRofrM	[0.11043803 0.0917561  0.04359647 ... 0.26970347 0.28561889 0.28175531]
k27N-jRofrM.wav	9873010	9965790	223.88	225.98	midfry	k27N-jRofrM	"[-0.09279153 -0.10612812 -0.12738426 ...  0.11241493  0.13072604
  0.11012604]"
8256VJ4hkJU.wav	1155819	1297201	24.08	27.03	midfry	8256VJ4hkJU	[0.05993894 0.03472965 0.02188897 ... 0.19984893 0.16340404 0.17114622]
8256VJ4hkJU.wav	1346162	1451149	28.05	30.23	midfry	8256VJ4hkJU	"[ 0.3847706   0.29712547  0.23157979 ... -0.04759388 -0.06918088
 -0.04937145]"
8256VJ4hkJU.wav	1539114	1815989	32.06	37.83	midfry	8256VJ4hkJU	"[ 0.05087436  0.04403821  0.00807215 ... -0.33910642 -0.35454878
 -0.3542436 ]"
8256VJ4hkJU.wav	1935004	2333684	40.31	48.62	midfry	8256VJ4hkJU	"[-0.34689106 -0.30914069 -0.26394487 ... -0.0055841  -0.03745808
 -0.00827616]"
8256VJ4hkJU.wav	2508029	2572540	52.25	53.59	midfry	8256VJ4hkJU	[0.45627733 0.4327105  0.35929077 ... 0.01335772 0.08264292 0.20006361]
8256VJ4hkJU.wav	2615930	2785940	54.5	58.04	midfry	8256VJ4hkJU	"[ 0.16559935  0.17921351  0.21583416 ... -0.03979887 -0.08789906
 -0.11968123]"
8256VJ4hkJU.wav	2810073	3377636	58.54	70.37	midfry	8256VJ4hkJU	"[-0.00716057  0.02254255  0.07411741 ...  0.0694997   0.05809582
  0.02773748]"
8256VJ4hkJU.wav	5428638	5579291	113.1	116.24	midfry	8256VJ4hkJU	"[-0.43420606 -0.40753033 -0.45606533 ... -0.22487573 -0.19086727
 -0.1117509 ]"
8256VJ4hkJU.wav	5602934	5749005	116.73	119.77	midfry	8256VJ4hkJU	"[-0.13977477 -0.18872646 -0.29868465 ...  0.12430189 -0.00151067
 -0.1138493 ]"
8256VJ4hkJU.wav	5774523	5920411	120.3	123.34	midfry	8256VJ4hkJU	[0.15026452 0.1021491  0.0643318  ... 0.27403024 0.23158192 0.17272884]
8256VJ4hkJU.wav	5943187	6249097	123.82	130.19	midfry	8256VJ4hkJU	"[ 0.03625429 -0.03064003 -0.05342009 ... -0.42700691 -0.41847015
 -0.44032732]"
8256VJ4hkJU.wav	6436521	6571008	134.09	136.9	midfry	8256VJ4hkJU	[0.59442162 0.67629729 0.51811511 ... 0.0615529  0.07841418 0.12269042]
8256VJ4hkJU.wav	6609358	6753119	137.69	140.69	midfry	8256VJ4hkJU	"[ 0.43794502  0.47623548  0.44768872 ... -0.04523162 -0.07904127
 -0.08171346]"
8256VJ4hkJU.wav	6797685	7076532	141.62	147.43	midfry	8256VJ4hkJU	"[-0.05784783 -0.07457198 -0.07860042 ...  0.10683004  0.12033448
  0.07226783]"
8256VJ4hkJU.wav	7205295	7627192	150.11	158.9	midfry	8256VJ4hkJU	"[ 0.25345622  0.32471694  0.38639485 ... -0.06350902 -0.09030427
 -0.10301523]"
8256VJ4hkJU.wav	7776546	7860786	162.01	163.77	midfry	8256VJ4hkJU	"[ 0.17245     0.12909849  0.05082753 ... -0.08240863 -0.02948091
 -0.0031346 ]"
8256VJ4hkJU.wav	7893386	8041256	164.45	167.53	midfry	8256VJ4hkJU	"[-0.13711172 -0.17264102 -0.18236682 ... -0.21214617 -0.17869193
 -0.1692354 ]"
8256VJ4hkJU.wav	8082893	8214216	168.39	171.13	midfry	8256VJ4hkJU	[0.23732474 0.28563157 0.3550169  ... 0.30060716 0.33867989 0.33572233]
8256VJ4hkJU.wav	8224316	8379306	171.34	174.57	midfry	8256VJ4hkJU	"[-0.20917849 -0.22164425 -0.2338176  ...  0.01168088 -0.02353104
 -0.01229647]"
8256VJ4hkJU.wav	8397732	8667492	174.95	180.57	midfry	8256VJ4hkJU	"[-0.05158627 -0.07787823 -0.12353998 ...  0.13993216  0.14768315
  0.15785919]"
8gILuUdY2cU.wav	1431174	1558649	32.45	35.34	midfry	8gILuUdY2cU	"[-0.02513199 -0.02912992  0.04083377 ...  0.57090976  0.63670766
  0.62308115]"
8gILuUdY2cU.wav	1670505	1810861	37.88	41.06	midfry	8gILuUdY2cU	"[-0.5240791  -0.513596   -0.49865719 ...  0.27463607  0.20618305
  0.19629505]"
8gILuUdY2cU.wav	1904452	1951227	43.18	44.25	midfry	8gILuUdY2cU	"[-0.25939207 -0.19186987 -0.12947478 ... -0.70854823 -0.59633168
 -0.49807733]"
8gILuUdY2cU.wav	1977492	2119717	44.84	48.07	midfry	8gILuUdY2cU	"[ 0.47993408  0.40307321  0.33927427 ... -0.48170415 -0.60161138
 -0.64572588]"
8gILuUdY2cU.wav	2139330	2248038	48.51	50.98	midfry	8gILuUdY2cU	"[ 0.43882565  0.53581347  0.62211982 ... -0.10367138 -0.08540605
 -0.07634205]"
8gILuUdY2cU.wav	2254761	2321280	51.13	52.64	midfry	8gILuUdY2cU	[0.20078127 0.18744469 0.1613361  ... 0.12599567 0.20072024 0.24095889]
8gILuUdY2cU.wav	2327808	2425441	52.78	55.0	midfry	8gILuUdY2cU	"[ 0.0617542   0.06559954  0.04356517 ... -0.20627461 -0.22478408
 -0.12173833]"
8gILuUdY2cU.wav	2444699	2677516	55.44	60.71	midfry	8gILuUdY2cU	"[-0.0736259  -0.01580859  0.0663625  ...  0.06927702  0.08972442
  0.16632588]"
8gILuUdY2cU.wav	2693284	2766382	61.07	62.73	midfry	8gILuUdY2cU	"[ 0.54545732  0.50691244  0.40408032 ... -0.37939085 -0.22130497
 -0.04364147]"
8gILuUdY2cU.wav	2795973	3025960	63.4	68.62	midfry	8gILuUdY2cU	"[ 0.11413923  0.09129612  0.10051271 ... -0.22382275 -0.22162542
 -0.18164617]"
8gILuUdY2cU.wav	4256109	4378081	96.51	99.28	midfry	8gILuUdY2cU	"[ 0.59627064  0.58236946  0.52302622 ...  0.05555895 -0.00505081
 -0.08726768]"
8gILuUdY2cU.wav	4481492	4628121	101.62	104.95	midfry	8gILuUdY2cU	"[-0.16460158 -0.14226203 -0.11452071 ...  0.36956389  0.31427961
  0.24112674]"
8gILuUdY2cU.wav	4720193	4862807	107.03	110.27	midfry	8gILuUdY2cU	"[-0.07174902 -0.09060945 -0.05142369 ... -0.38807337 -0.31730094
 -0.26477859]"
8gILuUdY2cU.wav	4970487	5245021	112.71	118.93	midfry	8gILuUdY2cU	[0.31234169 0.33066805 0.32409131 ... 0.35505234 0.25528733 0.27156896]
8gILuUdY2cU.wav	5268480	5303808	119.47	120.27	midfry	8gILuUdY2cU	"[ 0.05568102  0.04045228  0.11535997 ... -0.53152562 -0.51834162
 -0.45422224]"
8gILuUdY2cU.wav	5326848	5380293	120.79	122.0	midfry	8gILuUdY2cU	"[-0.0238197   0.13037507  0.27430036 ... -0.48594623 -0.63835566
 -0.65245521]"
8gILuUdY2cU.wav	5476904	5585807	124.19	126.66	midfry	8gILuUdY2cU	[0.67555773 0.65654469 0.6126896  ... 0.53054903 0.47148045 0.50444044]
8gILuUdY2cU.wav	5629555	5702590	127.65	129.31	midfry	8gILuUdY2cU	"[-0.13252663 -0.09262368 -0.05012665 ... -0.07846309 -0.14310129
 -0.17415387]"
8gILuUdY2cU.wav	5731465	5832194	129.97	132.25	midfry	8gILuUdY2cU	"[ 0.12211982  0.14851833  0.10399182 ... -0.46716208 -0.49533067
 -0.51841792]"
8gILuUdY2cU.wav	5853249	5937694	132.73	134.64	midfry	8gILuUdY2cU	"[-0.15131077 -0.13371685 -0.12349315 ... -0.52543718 -0.52435377
 -0.43839839]"
8gILuUdY2cU.wav	5954923	6156800	135.03	139.61	midfry	8gILuUdY2cU	"[-0.18774987 -0.09944456 -0.06414991 ...  0.63113804  0.79812006
  0.81344035]"
8gILuUdY2cU.wav	6204933	6278738	140.7	142.38	midfry	8gILuUdY2cU	"[-0.31627857 -0.44920194 -0.57751701 ...  0.14641255  0.22977386
  0.29093295]"
8gILuUdY2cU.wav	6301235	6388902	142.89	144.87	midfry	8gILuUdY2cU	"[ 0.25901059  0.21155431  0.20433668 ... -0.21337016 -0.18884854
 -0.11378826]"
8gILuUdY2cU.wav	6435087	6584334	145.92	149.3	midfry	8gILuUdY2cU	"[-0.41380047 -0.39571825 -0.36352123 ...  0.19515061  0.18511002
  0.15791803]"
8gILuUdY2cU.wav	6618661	6650240	150.08	150.8	midfry	8gILuUdY2cU	"[ 0.21597949  0.19420454  0.17183447 ... -0.07681509 -0.09334086
 -0.07025361]"
8gILuUdY2cU.wav	7535986	7670735	170.88	173.94	midfry	8gILuUdY2cU	"[-0.05966369 -0.11027863 -0.15477462 ...  0.48089541  0.54802087
  0.62170782]"
8gILuUdY2cU.wav	7678191	7800218	174.11	176.88	midfry	8gILuUdY2cU	[0.84380627 0.87133396 0.9094058  ... 0.2645497  0.34417249 0.44573809]
8gILuUdY2cU.wav	7809270	7895672	177.08	179.04	midfry	8gILuUdY2cU	"[ 0.09260842 -0.10834071 -0.18980987 ...  0.19759209  0.3248085
  0.47856075]"
8gILuUdY2cU.wav	7901895	8123208	179.18	184.2	midfry	8gILuUdY2cU	"[ 0.35593738  0.19621876  0.05940428 ... -0.21272927 -0.21011994
 -0.21503342]"
8gILuUdY2cU.wav	8132482	8186880	184.41	185.64	midfry	8gILuUdY2cU	"[-0.39936522 -0.35956908 -0.31766717 ...  0.21010468  0.20679342
  0.1686758 ]"
8gILuUdY2cU.wav	8194560	8232029	185.82	186.67	midfry	8gILuUdY2cU	"[-0.16000855 -0.18698691 -0.21420942 ... -0.21123386 -0.20274972
 -0.20097964]"
8gILuUdY2cU.wav	8269077	8397797	187.51	190.43	midfry	8gILuUdY2cU	"[ 0.00178533 -0.14255196 -0.26319163 ... -0.05087436 -0.06364635
  0.17418439]"
8gILuUdY2cU.wav	8405278	8552960	190.6	193.94	midfry	8gILuUdY2cU	"[-0.54031495 -0.57049776 -0.52468947 ... -0.63844722 -0.61301004
 -0.58525346]"
8gILuUdY2cU.wav	11476819	11539691	260.25	261.67	midfry	8gILuUdY2cU	"[-0.00289926 -0.11033967 -0.13548692 ... -0.4573809  -0.44195379
 -0.46298105]"
8gILuUdY2cU.wav	11547949	11634560	261.86	263.82	midfry	8gILuUdY2cU	[0.40343944 0.28553117 0.1842555  ... 0.85001679 0.91251869 0.91268654]
8gILuUdY2cU.wav	11650560	11713067	264.19	265.6	midfry	8gILuUdY2cU	"[-0.32792138 -0.33718375 -0.37789544 ...  0.49087497  0.54742576
  0.5237434 ]"
8gILuUdY2cU.wav	11720353	11807214	265.77	267.74	midfry	8gILuUdY2cU	"[ 0.02571184  0.05577258  0.11897641 ... -0.72971282 -0.72780541
 -0.74494156]"
8gILuUdY2cU.wav	11813681	11977634	267.88	271.6	midfry	8gILuUdY2cU	"[ 0.64255196  0.61989196  0.59337138 ... -0.24216437 -0.31246376
 -0.33721427]"
8gILuUdY2cU.wav	11984674	12170702	271.76	275.98	midfry	8gILuUdY2cU	[0.26566362 0.30149236 0.262566   ... 0.33938108 0.25113681 0.18959624]
8gILuUdY2cU.wav	12301309	12342400	278.94	279.87	midfry	8gILuUdY2cU	"[ 0.16196173  0.16846217  0.11111789 ... -0.0708182  -0.04579302
 -0.00245674]"
8gILuUdY2cU.wav	12358400	12504418	280.24	283.55	midfry	8gILuUdY2cU	"[ 0.00801111  0.09562975  0.22698141 ... -0.75746941 -0.77521592
 -0.73967711]"
8gILuUdY2cU.wav	12638422	12683009	286.59	287.6	midfry	8gILuUdY2cU	[0.25220496 0.31447798 0.30350658 ... 0.82444227 0.86368908 0.87327189]
8gILuUdY2cU.wav	12706211	12980728	288.12	294.35	midfry	8gILuUdY2cU	"[ 0.00839259 -0.02264473 -0.06865139 ... -0.05403302 -0.1790521
 -0.19229713]"
8gILuUdY2cU.wav	12987651	13151754	294.5	298.23	midfry	8gILuUdY2cU	"[ 0.10318308  0.14998321  0.15507981 ... -0.34174627 -0.30196539
 -0.24172185]"
8gILuUdY2cU.wav	13160017	13318608	298.41	302.01	midfry	8gILuUdY2cU	"[-0.6913358  -0.58116398 -0.54203925 ... -0.40697958 -0.35015412
 -0.3344676 ]"
8gILuUdY2cU.wav	13326294	13411072	302.18	304.11	midfry	8gILuUdY2cU	"[ 0.68765831  0.68578143  0.69711905 ... -0.11568041 -0.08075198
 -0.05433821]"
5cEK1OLhUKQ.wav	838656	870048	19.02	19.73	midfry	5cEK1OLhUKQ	"[-0.70282601 -0.87884152 -1.00003052 ... -0.21077609 -0.31748405
 -0.36419263]"
